taxon,genus,subtribe,tribe,subfamily,family,superfamily,order,class,taxon1,taxon2,rand.type,polyphyly.scheme,use.paraphyletic,use.singleton,respect.mono,use.stem,respect.para,clump.puts,prob,keep.tip,MDCC,MDCC.rank
Milium_effusum,Milium,Miliinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Milium_vernale,Milium,Miliinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Minuartia_campestris,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Minuartia_cerastiifolia,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Minuartia,genus
Minuartia_cymifera,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Minuartia,genus
Minuartia_dichotoma,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Minuartia_funkii,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Minuartia_hamata,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Minuartia_hybrida_ssp._hybrida,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Minuartia,genus
Minuartia_hybrida_ssp._vaillantiana,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Minuartia,genus
Minuartia_laricifolia,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Minuartia_mediterranea,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Minuartia,genus
Minuartia_montana,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Minuartia_mucronata,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Minuartia,genus
Minuartia_recurva,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Minuartia,genus
Minuartia_rostrata,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Minuartia,genus
Minuartia_sedoides,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Minuartia,genus
Minuartia_valentina,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Minuartia,genus
Minuartia_verna,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Minuartia,genus
Minuartia_villarii,Minuartia,,Sclerantheae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Minuartia,genus
Misopates_calycinum,Misopates,,Antirrhineae,,Plantaginaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Misopates,genus
Misopates_microcarpum,Misopates,,Antirrhineae,,Plantaginaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Misopates,genus
Misopates_orontium,Misopates,,Antirrhineae,,Plantaginaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Moehringia_tejedensis,Moehringia,,Arenarieae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Moehringia_intricata_ssp._castellana,Moehringia,,Arenarieae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Moehringia,genus
Moehringia_intricata_ssp._giennensis,Moehringia,,Arenarieae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Moehringia,genus
Moehringia_intricata_ssp._intricata,Moehringia,,Arenarieae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Moehringia,genus
Moehringia_intricata_ssp._tejedensis,Moehringia,,Arenarieae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Moehringia,genus
Moehringia_muscosa,Moehringia,,Arenarieae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Moehringia_pentandra,Moehringia,,Arenarieae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Moehringia_trinervia,Moehringia,,Arenarieae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Moenchia_erecta_ssp._erecta,Moenchia,,Alsineae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Moenchia,genus
Moenchia_erecta_ssp._octandra,Moenchia,,Alsineae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Moenchia,genus
Molineriella_australis,Molineriella,Airinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Airinae,subtribe
Periballia_laevis,Periballia,Airinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Molineriella_minuta,Molineriella,Airinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Airinae,subtribe
Molinia_caerulea,Molinia,,Molinieae,Arundinoideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Mollugo_cerviana,Mollugo,,,,Molluginaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Molopospermum_peloponnesiacum,Molopospermum,,Annesorhizeae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Moluccella_spinosa,Moluccella,,Marrubieae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Marrubieae,tribe
Moneses_uniflora,Moneses,,Pyroleae,Pyroloideae,Ericaceae,,Ericales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Monotropa_hypopitys,Monotropa,,Monotropeae,Pyroloideae,Ericaceae,,Ericales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Montia_fontana_ssp._amporitana,Montia,,,,Montiaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Montia,genus
Montia_fontana_ssp._chondrosperma,Montia,,,,Montiaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Montia,genus
Montia_fontana,Montia,,,,Montiaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Brachiaria_eruciformis,Brachiaria,Melinidinae,Paniceae,Panicoideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Moricandia_arvensis,Moricandia,,Brassiceae,,Brassicaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Moricandia_foetida,Moricandia,,Brassiceae,,Brassicaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Moricandia_moricandioides_ssp._baetica,Moricandia,,Brassiceae,,Brassicaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Moricandia,genus
Moricandia_moricandioides_ssp._cavanillesiana,Moricandia,,Brassiceae,,Brassicaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Moricandia,genus
Moricandia_moricandioides_ssp._giennensis,Moricandia,,Brassiceae,,Brassicaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Moricandia,genus
Moricandia_moricandioides_ssp._moricandioides,Moricandia,,Brassiceae,,Brassicaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Moricandia,genus
Moricandia_moricandioides_ssp._pseudo-foetida,Moricandia,,Brassiceae,,Brassicaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Moricandia,genus
Murbeckiella_boryi,Murbeckiella,,Oreophytoneae,,Brassicaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Brassicaceae,family
Murbeckiella_pinnatifida,Murbeckiella,,Oreophytoneae,,Brassicaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Brassicaceae,family
Murbeckiella_sousae,Murbeckiella,,Oreophytoneae,,Brassicaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Brassicaceae,family
Muscari_atlanticum,Muscari,,Hyacintheae,Hyacinthoideae,Hyacinthaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Muscari,genus
Muscari_baeticum,Muscari,,Hyacintheae,Hyacinthoideae,Hyacinthaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Muscari,genus
Muscari_cazorlanum,Muscari,,Hyacintheae,Hyacinthoideae,Hyacinthaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Muscari,genus
Leopoldia_comosa,Leopoldia,,Hyacintheae,Hyacinthoideae,Hyacinthaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Muscari_matritensis,Muscari,,Hyacintheae,Hyacinthoideae,Hyacinthaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Muscari,genus
Muscari_neglectum,Muscari,,Hyacintheae,Hyacinthoideae,Hyacinthaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Muscari_olivetorum,Muscari,,Hyacintheae,Hyacinthoideae,Hyacinthaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Muscari,genus
Muscari_parviflorum,Muscari,,Hyacintheae,Hyacinthoideae,Hyacinthaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Muscari,genus
Myosotis_alpestris,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myosotis_alpestris_ssp._pyrenaeorum,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Myosotis,genus
Myosotis_arvensis,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myosotis_balbisiana,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Myosotis,genus
Myosotis_congesta,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myosotis_debilis,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myosotis_decumbens,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myosotis_discolor,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myosotis_discolor_ssp._dubia,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Myosotis,genus
Myosotis_discolor_ssp._rosmatina,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Myosotis,genus
Myosotis_hervei,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Myosotis,genus
Myosotis_laxa_ssp._cespitosa,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Myosotis,genus
Myosotis_martini,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Myosotis,genus
Myosotis_minutiflora,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Myosotis,genus
Myosotis_minutiflora_ssp._segobrigensis,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Myosotis,genus
Myosotis_persoonii,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myosotis_ramosissima_ssp._gracillima,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Myosotis,genus
Myosotis_ramosissima,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myosotis_refracta,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myosotis_secunda,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myosotis_sicula,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myosotis_stolonifera,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myosotis_stricta,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Myosotis,genus
Myosotis_taverae,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Myosotis,genus
Myosotis_welwitschii,Myosotis,,Myosotideae,Cynoglossoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Myosotis,genus
Stellaria_aquatica,Stellaria,,,,,,,,,,,,,,,,,,,1,Tip,Tip
Myosurus_minimus,Myosurus,,Ranunculeae,Ranunculoideae,Ranunculaceae,,Ranunculales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myosurus_sessilis,Myosurus,,Ranunculeae,Ranunculoideae,Ranunculaceae,,Ranunculales,Magnoliopsida,,,,,,,,,,,,1,Myosurus,genus
Myrica_gale,Myrica,,,,Myricaceae,,Fagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myricaria_germanica,Myricaria,,,,Tamaricaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myriophyllum_alterniflorum,Myriophyllum,,,,Haloragaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myriophyllum_spicatum,Myriophyllum,,,,Haloragaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myriophyllum_verticillatum,Myriophyllum,,,,Haloragaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myrrhis_odorata,Myrrhis,Scandicinae,Scandiceae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Myrrhoides_nodosa,Myrrhoides,,,,,,,,,,,,,,,,,,,1,Tip,Tip
Myrtus_communis,Myrtus,,Myrteae,Myrtoideae,Myrtaceae,,Myrtales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Najas_marina_var._intermedia,Najas,,,,Hydrocharitaceae,,Alismatales,Magnoliopsida,,,,,,,,,,,,1,Najas,genus
Najas_marina_ssp._marina,Najas,,,,Hydrocharitaceae,,Alismatales,Magnoliopsida,,,,,,,,,,,,1,Najas,genus
Najas_minor,Najas,,,,Hydrocharitaceae,,Alismatales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_alcaracensis,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_alpestris,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_assoanus_ssp._assoanus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_assoanus_ssp._praelongus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_assoanus_ssp._rivas-martinezii,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_asturiensis,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_flavus_ssp._baeticus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_bicolor,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_bujei,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_bulbocodium_ssp._bulbocodium,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_bulbocodium,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_obesus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_bulbocodium_ssp._quintanilhae,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_calcicola,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_cantabricus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_cavanillesii,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_flavus_ssp._cerrolazae,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_confusus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_cordubensis,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_cuatrecasasii,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_cyclamineus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_dubius,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_elegans,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_flavus_ssp._fernandesii,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_gaditanus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_hedraeanthus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_hispanicus_ssp._hispanicus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_hispanicus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_jacetanus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_jonquilla,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_longispathus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_miniatus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_minor,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_moleroi,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_nevadensis,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_nobilis,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_obsoletus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_pachybolbus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_pallidiflorus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_papyraceus_ssp._panizzianus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_papyraceus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_poeticus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_portensis,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_primigenius,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_pseudonarcissus_ssp._eugeniae,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_munozii-garmendiae,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_pseudonarcissus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_rupicola,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_scaberulus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_segurensis,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_serotinus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_tazetta,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_tortifolius,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_triandrus_ssp._lusitanicus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_triandrus_ssp._pallidulus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_triandrus_ssp._triandrus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_viridiflorus,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narcissus_willkommii,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narcissus_yepesii,Narcissus,,,Amaryllidoideae,Amaryllidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Narcissus,genus
Narduroides_salzmannii,Narduroides,Loliinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Nardus_stricta,Nardus,,Nardeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Narthecium_ossifragum,Narthecium,,,,Nartheciaceae,,Dioscoreales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Naufraga_balearica,Naufraga,,Apieae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Neatostema_apulum,Neatostema,,Lithospermeae,Boraginoideae,Boraginaceae,,Boraginales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Agrostis_tenerrima,Agrostis,Agrostidinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Agrostis_nebulosa,Agrostis,Agrostidinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Agrostis,genus
Agrostis_pourretii,Agrostis,Agrostidinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Agrostis,genus
Agrostis_reuteri,Agrostis,Agrostidinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Agrostis_durieui,Agrostis,Agrostidinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Agrostis,genus
Agrostis_delicatula,Agrostis,Agrostidinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Neotinea_maculata,Neotinea,Orchidinae,Orchideae,Orchidoideae,Orchidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Neotorularia_torulosa,Neotorularia,,Euclidieae,,Brassicaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Neottia_nidus-avis,Neottia,,Neottieae,Epidendroideae,Orchidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Neottia,genus
Nepeta_apuleji,Nepeta,Nepetinae,Mentheae,Nepetoideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Nepeta,genus
